zipcode,residual_median,residual_sd,intercept,slope,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
7603,437.5579427,7651.428921,302663.2699,743.0634058,-2918.115234,-8949.450304,2036.400391,3797.251085,314.9594184,6937.268446,-623.1482205,2583.159939,1514.069661,-3973.338325,-2316.8227,1597.765842
23009,67.1641934,4711.75651,195285.4683,730.5979529,-613.5970638,-874.1873415,-1099.058869,-889.6086378,1019.654094,-801.3194513,-5310.266624,-1695.606612,-1973.091566,3684.474406,5220.183608,3332.424059
33576,-275.4414579,5522.773758,187640.3668,507.3939855,-3474.182385,1108.74875,-1041.138403,2546.387638,5932.513217,-294.9196945,-580.5087736,275.2267588,49.03520792,-1351.151135,-964.4821532,-2205.529028
46106,-1232.567998,2427.943305,294587.9393,1671.435688,-9953.751447,-13052.55353,-8798.282697,4957.724248,11219.14786,17742.20341,9824.408275,7283.574942,4203.470775,-3996.841725,-10894.44589,-8534.654225
32666,-231.2838128,7089.934889,194263.0794,703.8650362,-4031.23082,-1403.551422,3840.850198,6738.939319,7714.401124,2236.960896,-1959.099454,3795.56837,-2305.583251,-5319.47214,-3039.617973,-6268.164848
6241,-1163.125138,6914.070725,200782.8502,197.9692029,2282.135554,-4658.778797,-2969.166529,713.3566193,4910.520971,2096.907049,1086.540647,673.62861,1928.084629,1263.848517,-2145.410742,-5181.666529
65793,401.9081019,3112.078707,101233.3333,1707.416667,-997.9584491,-1387.817477,2506.698495,437.0471065,1605.693634,1464.93044,4134.210301,-588.8119213,-1472.768171,-2147.574421,-1970.41956,-1583.229977
66901,-553.3805941,2276.763346,83622.84118,-494.2300725,-2347.053434,-2973.87635,-768.8416281,1478.206983,1575.429205,4624.011381,2718.745177,259.456983,-2368.320795,-1815.369406,32.46045525,-414.8485725
1921,-879.8150422,26958.92689,728703.3572,254.1829529,1545.975922,-20635.76308,-18700.79607,-1293.573268,12061.48634,1029.145358,11611.82748,23477.03177,18457.08964,-1476.785363,-17797.65342,-8277.985305
7826,-2877.39675,10585.263,334972.3659,-1929.230109,-14189.33763,-12294.89318,-6213.585311,10499.20404,-1273.311584,14254.99918,7040.793162,15170.45057,6547.589458,-3928.917487,-7445.065635,-8167.925588
34291,-466.6570216,5089.171498,185470.154,1945.804348,-1058.140432,558.5262346,-1279.841821,-3292.255015,-7731.95409,-8659.037423,-3037.654321,9242.293596,11538.99498,2862.606096,1361.477623,-505.0154321
86333,-981.765408,3454.010292,145696.1164,991.8065217,-7050.452474,110.0249566,7938.51454,-618.2302517,3461.908637,3792.056207,7171.739366,1294.847005,-11016.35959,7837.442491,-6882.800564,-6038.690321
21875,397.0182498,8130.076304,151296.6901,912.1134058,-5917.483528,4982.572607,2073.710917,0.225384425,311.0341229,927.6223338,939.7543196,3427.808139,-1685.279535,-3087.836248,131.146102,-2103.274616
49346,388.5978147,4577.333013,173286.4583,835.1666667,-2633.418417,-618.3431851,2100.088528,3622.484361,2459.116306,857.4173969,2597.513296,-1302.63138,-1123.146426,-1226.560778,-2192.214713,-2540.304991
19510,162.5979387,4670.358913,184719.7101,319.0856884,-4335.915068,-2457.528494,-2033.965994,699.9900243,2764.638751,3149.698275,4144.131228,2881.505071,1144.549052,-1455.254189,-1295.072476,-3206.776179
41073,-386.099537,4576.974594,112449.3078,325.2739855,-2425.882234,-6911.331887,2769.711516,4144.890336,-3745.562789,2133.345197,-1599.753762,-4967.936053,382.9137731,675.8721065,6934.5136,2609.220197
98640,-472.6794739,7966.013106,162737.888,2365.380072,550.6409901,3698.037981,-407.5366719,2716.277564,955.9853188,-423.293947,4153.244578,-491.0563478,-2271.057505,-3551.454496,-2244.229091,-2685.558373
65653,-638.8875524,5613.166923,115346.4976,805.6413043,-3452.129809,-3364.578883,-2433.452725,-1577.452725,823.4222746,3025.227665,3363.901441,1781.075052,164.2197283,1146.849358,1243.458154,-720.539531
4009,-363.794698,8247.346751,187869.686,508.7445652,-2704.099399,-3827.540371,2110.97236,2686.551064,6946.18648,2332.100336,-1342.731344,-1644.641066,-1528.119075,-4824.96514,1094.60199,701.6841656
19506,-1157.646026,7583.678003,216885.7945,1861.243243,-4702.554205,-10119.22897,-6314.322724,-3850.603974,5283.582369,7405.427276,6440.210262,3945.058642,5227.322531,773.2229938,-2015.289159,-2072.825039
22520,482.0702402,7118.935535,240816.3984,135.5446558,-16794.60062,-11265.08847,-4414.916594,348.3941696,-11325.92354,1452.199725,8975.905454,27821.16934,6244.71969,9127.364656,-5087.38708,-5081.836733
24101,-307.6455233,7275.24167,277334.1365,-68.87452899,-1529.508991,3123.558139,1334.679667,3060.215546,5099.078972,2293.451906,4601.445871,-645.7948702,-4563.845796,-5765.438389,-2829.935495,-4177.90656
63362,567.7511919,3329.426411,138415.9511,1080.142246,-136.9641548,487.22566,1724.089086,1078.429364,1175.214086,-1616.813278,-2345.092916,-2266.807615,746.6918058,539.1264123,806.7560419,-191.8544905
13211,227.8046875,2314.187092,74497.46316,433.709058,-1007.138021,-3722.856771,-3623.332465,-5684.15191,-3046.457465,3632.841146,-814.6449653,1817.993924,3247.924479,2523.486979,4955.22309,1721.111979
83801,1686.151215,12175.9833,316147.6712,1935.866304,-5564.748785,-9031.346007,-9184.779688,-5684.637326,-5836.894965,8412.514063,4499.759896,5042.034201,5206.22691,3650.431771,3260.147049,5231.292882
21017,810.2980324,2931.944525,156907.6895,607.4945652,4627.991898,5450.405093,751.1212384,-610.2502894,3210.973669,4033.80353,737.3755787,1477.583912,-1175.610532,-3036.339699,-9883.38831,-5583.666088
27571,-226.2933063,6935.990065,334609.2464,537.2386232,-5171.905768,-1063.851948,2056.766107,695.522473,501.8575424,429.4622878,1635.713445,1446.843654,1396.682774,82.25684799,-971.6441937,-1037.703221
95631,1742.368345,16386.10258,352159.8883,3142.576993,-33590.24161,-19937.89786,8506.633391,9027.900752,11537.44936,9961.537905,53374.38513,10935.58304,7148.603877,-19764.37355,-19403.78328,-17795.79716
38028,-3421.550633,16930.16857,421477.6291,2315.579257,-1589.184321,-15510.51534,-5957.326682,3365.564522,6569.698781,2737.929436,15713.77141,1970.271698,-6185.393811,-2640.68895,105.5784109,1420.294846
52333,343.7355324,7493.776905,296058.5003,779.0444203,965.2644676,-9110.853588,-8075.447338,-9129.269387,-5434.54022,-2667.569734,10508.04225,10823.886,12584.09086,2419.539641,-6310.47338,3427.33044
19041,-1116.387129,32935.91499,914709.9073,-4248.135779,12524.90796,-1639.944469,-2021.373288,-15372.32294,-13790.16148,-21577.22876,16461.39523,13892.46742,20723.24998,13978.17185,-24806.65454,1627.493031
83341,653.8417728,13794.49982,270071.0326,516.8107246,-2996.860291,-2030.890384,-758.6693191,-66.0188561,-5348.599875,-1611.085986,8868.036699,5808.828366,-16372.19247,-1718.227189,4181.245033,12044.43427
5661,-921.4461392,5785.652642,260781.8841,103.7826087,3452.109168,1470.3094,2072.971437,2927.832548,1018.7469,450.0919726,-1677.954489,-2249.742684,-2839.817915,-3644.244998,174.0999091,-1154.401248
6422,-445.2221017,9864.141955,343228.3548,704.0988406,-2061.01372,-2701.970317,-940.1653405,4800.256824,-957.382065,-3061.987389,1286.221234,-3317.888141,2639.055724,6079.488016,-993.5195071,-771.0953173
18424,106.8908351,3481.374287,149032.7186,-689.3047101,-2723.116819,-2557.957965,1281.652568,1262.393887,846.7986903,1924.742473,-384.2400828,-500.6197124,-404.481981,1509.594987,2062.429477,-2317.195523
29451,-812.8107088,16639.70621,765748.7923,3226.756341,1385.814181,5696.5202,6084.07807,-5952.553875,1578.580385,9929.684055,14059.62784,826.1787643,-7026.425402,-18927.66962,-5588.896467,-2064.938134
36856,198.4836,5110.919398,196422.5589,-1004.86721,1807.315879,2127.815879,2166.691169,575.5979973,-142.0044333,773.3589513,241.3471292,-2746.917917,-1113.884931,-928.1447689,-1282.868149,-1478.306806
81226,1106.761013,7645.252263,137863.8197,379.828587,-2562.055862,-1509.753489,5254.288756,4839.750561,3096.604149,1685.80806,-2606.750885,419.9594735,-127.3582348,-2508.250017,-4711.607077,-1270.635434
21163,4271.422092,10267.34956,464779.7062,159.327808,-7771.967231,-9595.672092,-14346.01931,-7296.028863,-7357.322266,3828.530165,11082.88867,14364.05707,17214.11263,-6103.165148,8489.779297,-2509.192925
55386,-134.6083588,9613.964946,437013.1964,1867.363315,4672.799331,2320.43359,2539.630928,1996.91565,546.8884514,-902.0432202,-1111.853736,-3463.345056,-1601.51722,-482.8308773,-1824.808308,-2690.269535
7764,-2116.105758,19201.53216,420507.9053,674.6321558,3541.157841,11858.55715,15079.24812,3184.422888,-19297.18851,-1819.865596,-5127.584635,-6314.448061,-116.9364873,5779.186198,-99.92086227,-6666.628038
28512,-1236.766018,7340.311255,329146.2923,-1534.859493,1466.722036,6157.179212,-4458.916853,-1169.276228,-5191.209098,-3518.594019,-1200.732825,-463.0025008,2971.92111,1571.477823,1559.259073,2275.172268
30582,581.1631944,6567.256296,210206.5368,1491.574275,-1920.572917,1525.318287,5429.195602,7651.244213,4420.341435,456.6261574,1230.121528,-1831.394676,-2710.561343,-4185.271991,-4877.28588,-5187.760417
72687,-198.8443149,5551.659026,109329.2422,903.4384058,-3593.401055,-3105.322352,-1459.894111,-1242.127907,4000.146398,2436.641934,3500.030658,5041.00288,4403.705426,-769.269111,-3517.185778,-5694.326981
43460,-203.6530671,5617.457073,111541.4704,1235.001812,3086.9864,-840.2126736,2871.129919,2184.324363,-2070.421007,-7380.374711,-1814.952257,-1783.731192,3170.666956,-840.7335069,124.0813079,3293.2364
7004,-1173.978299,18655.05059,436403.9402,2512.809783,-21282.96615,-25006.86661,-29690.0842,-9970.466146,7244.89048,14367.57017,4101.653646,11393.01765,20839.25608,11675.36719,9665.529225,6663.098669
33920,-1208.358218,8553.380897,299218.4161,-604.7463406,-842.2986111,274.6134259,1914.99537,6639.34838,410.1909722,-2867.637731,-3169.712095,-1974.137442,-6951.370949,7065.86169,-3110.528935,2610.675926
92342,-655.7246817,5222.914489,203425.1057,386.7137681,-809.8161169,-8382.038339,-6470.059172,-5276.531973,-2291.171441,2708.482494,8689.226418,7601.988571,1858.326244,4432.544994,-3775.96195,1715.010272
87557,-229.5283565,10790.67183,275624.0338,474.8967391,-12391.91262,-7721.600116,-4450.245949,-14458.9265,-2521.860532,2435.170718,6662.340856,10640.46586,10614.511,9396.889468,2834.563079,-1039.395255
7755,-1134.880939,10521.54436,422976.9873,-280.0214855,7343.616306,2995.001722,2233.311908,-6.972814705,1140.169546,-624.7770475,3410.851259,-322.5978147,-3041.521426,-7159.808463,-4792.273741,-1174.999435
59828,-1450.883853,11618.09933,314547.6639,2981.850217,-9312.071587,-7942.4408,-9377.180383,5457.064987,1312.410473,2436.304818,4786.53229,8256.911341,4117.799651,2413.352313,4018.972973,-6167.656078
21226,745.0766782,4900.079741,197353.8376,902.7152174,-10923.70515,-1208.809317,-8091.882234,5937.718461,16009.41985,19599.17679,3058.3261,1650.739294,14858.98582,-4935.719039,-13693.79196,-22260.45862
60135,2255.771412,7223.42734,138607.6842,1851.371377,-1869.404514,6653.078125,16358.8941,13257.96238,6092.328125,13686.06887,-1911.852431,-5370.967014,-9254.994792,-16576.43576,-11168.36285,-9896.314236
96101,623.3386381,4517.559458,126593.9764,62.33605072,1002.124325,2200.098862,635.4576582,-668.5932677,3852.066454,2233.027103,-1442.233314,-2366.307388,2192.83613,-1359.710166,-2130.427758,-4148.338638
11942,-2307.285742,28817.06442,809340.2476,3039.932971,822.3609733,-10162.99782,13175.3413,1869.322779,18164.57741,-3382.650105,13083.58783,-1242.16449,-11226.30801,-15826.16333,-15155.20731,9880.300788
46783,-2899.226273,7305.642509,199970.7802,33.55244565,5452.208912,7089.724537,-2592.924769,4086.445023,16638.41551,1081.356481,-3720.407407,-5708.34838,-11454.36921,-14104.58102,-2544.355324,5776.835648
5443,757.4804619,4982.146067,252062.5604,441.3007246,1217.75102,-2566.50824,1760.575094,4404.788057,1604.614446,1519.436701,-1984.541226,-2415.343309,-2951.085786,-1453.458471,871.1653715,-7.393656305
30628,887.7748843,1579.48145,144115.2929,171.3043478,-5633.087384,2575.940394,-70.24016204,2733.752894,4645.73206,632.1903935,-2093.33044,-1797.497106,11521.4265,-1429.962384,-6885.865162,-4199.059606
28751,-1268.142706,6397.152369,207061.3225,1644.38587,1362.549948,-364.0993579,145.4492532,-605.0715801,1836.074253,1205.989928,-1355.968571,-2443.642182,-2619.047275,-141.2694968,433.0649939,2545.970087
21131,1771.57364,25524.88171,546518.1824,2682.171105,-21786.22063,-26820.74899,-21628.55281,7959.78342,11507.63932,21422.39193,21617.84968,19330.12486,12109.41016,-7818.214265,-4662.893084,-11230.56959
8221,-956.1269049,7086.919832,271142.2126,521.6748007,-10466.093,-12918.27935,-13907.38004,-6537.496938,10138.96718,16434.80167,15024.46516,7642.671465,2558.007113,3024.67378,-2514.620202,-8479.716845
48611,1028.875072,7195.091153,134634.5913,-404.6678623,-3945.255281,-4231.286531,-2048.046947,2849.557219,2967.60583,2502.189164,-1899.7466,2640.517289,-154.635489,-620.6615307,-1156.634621,3096.397497
52411,2720.065652,13177.19208,340553.9641,823.3631522,-9470.267909,-3753.399853,-9156.771381,-3209.933418,-493.3425616,5813.345724,10314.74048,6270.822658,5838.884001,4713.050668,-4862.725085,-2004.403325
57730,-2384.165799,9342.992367,238614.9559,1019.995471,5468.71441,-14532.13281,-8515.676215,1285.025174,9938.289063,11121.76128,15239.14497,9227.874132,-3918.466146,-13434.59809,-7936.323785,-3943.611979
97394,980.9355021,10767.31014,294136.9112,259.6721014,-584.9311618,-2341.013338,-4005.595514,5102.963514,-784.7957452,-2734.924465,2453.271963,-6153.646729,834.5158868,1589.229718,5713.330412,911.5954586
12077,-1093.875028,9484.693231,278256.3672,311.0050725,-11439.52081,-8234.432843,1026.616347,5223.083361,0.800953483,608.1258543,7705.420166,5105.303268,10662.68406,1674.838569,-2839.741871,-9493.177056
36278,8.836598876,11600.50781,267450.6944,1444.5,-5868.963914,-4850.47433,-3791.967386,4552.043031,-7857.765997,1543.296338,5719.085855,3938.183077,3780.544188,1417.870577,1574.843957,-156.6953952
6759,380.5135513,12806.31989,402527.6549,-642.6157246,1554.903115,-6729.240403,-8309.304061,-8137.486931,-2348.909963,3788.102189,9643.09756,3477.356819,-1020.733459,6914.393856,2133.404273,-965.5829958
36572,-212.8507909,3955.815114,147487.575,996.942192,-2148.505401,-3482.387924,3535.658372,5511.143326,768.8157793,1347.171103,-4263.118827,-1604.703897,-3910.669174,2911.250965,1448.23534,-112.8896605
48380,-4402.467593,9031.293334,424408.4882,2376.834275,-35933.29803,-39450.89873,-751.3284144,-24840.85446,12944.27228,20096.41291,9050.708912,7168.712384,37683.23669,12769.46238,24748.2228,-23484.64873
30173,-562.9388503,3594.984365,130171.1217,658.5522101,-2300.573881,-7873.924576,1291.440008,1599.452739,2636.475887,-377.7463349,113.132716,-2231.717978,-4479.974923,-8295.245756,6490.97907,13427.70303
2537,611.554095,14738.70144,476686.3074,2481.414855,-4711.206873,-15715.14206,-14936.35155,754.6496087,-4288.377012,4032.361249,-1138.000854,9832.311646,2431.472525,8495.766507,6213.532711,9028.984099
12834,-124.9201113,4908.088369,202765.2468,-1482.279746,-4859.587329,-4723.476218,-2657.909088,-449.5757551,1843.942763,2780.128445,2011.506421,5421.409199,489.7471616,2404.048088,-953.8581625,-1306.375524
22973,-131.7563657,7791.004105,183210.2541,2815.577591,1587.434606,2337.065394,6136.074653,2380.027199,-553.5086806,-1603.946759,-4303.233218,-5023.488426,-4606.91956,2061.190394,4730.975116,-3141.670718
54456,422.974537,4881.439304,129337.4094,-728.076087,-4965.162037,144.9074074,6615.653935,1127.546296,-5055.439815,-4818.80787,-5598.842593,3141.087963,2634.664352,5125.289352,3573.553241,-1924.450231
7422,-40.8959539,3963.96541,163097.8614,-698.4072464,-2712.278525,-3490.249011,-4736.273317,-2902.201558,4393.937331,4975.698905,4558.072169,2681.020086,5509.02703,1654.448037,-4671.656129,-5259.545018
35114,338.6054136,7220.760266,207745.3095,1145.14538,-2618.549279,-72.77265901,-1936.54465,-891.4335386,3966.321959,-1490.67957,2585.964031,1228.993834,1092.712005,327.1014729,-642.2202863,-1548.893319
38310,-390.5381944,5268.265937,151561.5248,-988.7442029,-1163.871528,2280.167824,3116.799769,709.7858796,-1621.741898,755.6076389,2235.086806,2535.665509,-918.5590278,-5514.855324,-2829.670139,415.5844907
60136,-311.5009886,8083.295655,246598.6978,278.2511232,6355.422864,-15612.23165,-18466.96169,2477.509669,4181.434438,7356.365572,3951.054808,-9426.490331,-5557.054567,5255.785711,10082.80134,9402.363836
23192,1419.381052,20708.12747,356905.702,1095.273007,-9302.168379,-27565.01531,-4552.686608,11527.56108,11629.77983,19257.8539,13973.612,10026.01304,953.6762394,516.1345727,-11260.63539,-15204.12498
97444,1394.026951,12845.11881,297307.805,2181.181159,-3452.967923,-11028.51769,-16272.8464,-4051.087136,-2990.236442,-5925.338955,8454.497355,11710.05291,5632.506614,4415.753142,5653.253142,7854.931382
85045,1648.868393,8927.484924,365294.3357,837.1211957,-3393.97256,6493.654755,4842.665172,-5393.376495,-3277.462143,-1971.154273,5176.209732,6410.445843,-4909.831935,-11677.77464,6873.701051,826.8954958
6335,-2726.856433,10254.75545,199986.4484,1377.99913,-7606.627363,-2070.34322,-841.9337867,5082.636815,5973.724778,14497.07374,7989.48751,1940.820843,-3384.254678,-2665.769145,-8438.107687,-10476.7078
44081,361.9586709,5884.391796,178957.7651,745.6360145,-3357.643567,-6497.169608,-5724.206935,-1018.364921,1409.689767,6008.036989,5610.372637,9104.946711,1803.418933,2067.302614,-4787.235581,-4619.147039
38355,567.7327905,5057.753831,173804.3025,727.9891304,-1725.565958,-1075.334477,4826.025477,5563.525477,3217.981495,-132.8369571,-5938.962949,-2139.223366,1291.013903,-2592.319431,-1570.097208,275.7939953
57032,-809.904197,7710.605299,212601.2862,190.0554348,5132.143202,-3842.771729,-6788.852169,-7261.147886,-7318.570919,1516.891507,4704.81363,5545.24679,-1802.765363,646.5708636,5821.468433,3646.973641
12158,3120.635851,13161.67294,248409.9666,-1598.433442,2505.490451,-2112.820602,-136.6875,-1386.863426,4118.024306,7773.681713,-1037.494213,-6130.922743,-10024.09115,-3612.951678,5767.198206,4277.436632
84741,-1522.872523,8380.455918,226665.7216,1037.231159,1373.587222,1817.316968,-5854.607222,-5367.840729,-4438.095359,-4927.627849,402.0825927,-263.8809489,3193.158982,6259.32507,3441.625417,4364.955857
13114,-1010.72772,2729.860483,130801.5399,-395.7065217,1074.529803,3768.366609,1445.363137,2889.807581,3529.217303,3856.300637,-991.5292245,-756.1125579,-4785.626447,-3194.480613,-5533.890336,-1301.945891
48730,439.3460648,5736.921014,92990.1721,987.5362319,-2802.609954,-2671.540509,-3804.359954,-1809.866898,1598.049769,4949.994213,7810.332755,1913.631366,3885.824074,-2516.981481,-4866.918981,-1685.554398
22572,-104.2766204,3286.03382,179771.4976,42.18297101,-3077.854456,-5290.623553,-248.010706,-1989.599248,1321.984954,3883.009259,20379.45023,8059.658565,-10246.0706,-1907.528935,-5110.910012,-5773.505498
49631,168.8132096,3706.34275,78467.24034,1491.773551,-5823.934737,-4088.170848,-1793.610663,-254.80858,-438.6916818,4874.740445,3909.962832,2280.072786,2385.03517,2030.723827,438.6810034,-3519.999552
67432,339.5925203,3234.921059,91044.83786,-14.74702899,375.2833478,662.7052228,3257.991681,7427.88057,2544.310258,5907.081091,-385.4032841,-3627.346861,-6379.174986,-4792.659361,-4939.518736,-51.14894387
20616,-2448.728443,3125.947946,253031.2666,354.0472826,-1895.577112,24690.04789,23186.08955,7135.186777,29724.63122,2310.185041,-14080.2785,-697.4590567,-22613.51114,-35362.74031,-9369.781973,-3026.79239
28594,131.0170373,9039.619191,405217.5121,-759.9148551,-3131.132778,-4120.224213,1266.107963,-233.621204,234.6658331,-2283.831108,-436.7896068,3986.96618,2691.639213,4238.427407,-830.0043058,-1382.20338
96145,-991.1516204,28485.20165,709386.3074,3709.664855,-14146.08796,9967.858796,-10291.37153,-22881.76505,1482.934028,6970.033565,18877.55208,29350.58449,306.6608796,-1506.591435,4044.260417,-22174.06829
7068,-1761.108652,4110.438699,586506.2883,-2560.309457,-37074.82885,-18207.81496,16413.3656,17360.06699,-2883.683015,5452.849971,6174.459346,-926.0562789,-26901.83406,25612.23192,6097.999277,8883.244068
48726,-172.4816985,1441.241976,69651.64115,496.6252355,-324.4362703,2146.398799,730.9491464,-1316.899812,-1323.401259,-2715.646629,3382.305917,1053.833695,-1228.371166,384.1192853,-793.8407841,4.989076968
34637,-448.4343654,4012.308044,259186.4761,89.55246377,-797.5795235,1693.036796,3011.055893,7429.708092,836.2069348,1899.57499,-1441.716676,257.6357542,-3458.17501,-705.2045235,-4947.83126,-3776.711468
98596,714.3354552,8790.479192,199560.9601,2667.123188,-12024.24286,-12306.92805,-4339.740548,4125.247878,-2406.696566,-6886.036844,1209.721258,14841.75251,14825.58931,1932.655285,4580.629823,-3551.951196
68526,2307.561632,16427.93549,332504.2956,4074.299964,-14680.57031,-14098.88628,-16132.13281,28031.23524,34160.53212,19957.74045,29155.05642,18928.51476,-8247.158854,-20734.25955,-30998.19184,-25341.87934
21120,-4652.277392,13546.12447,513884.2425,4.38865942,14040.41715,-509.3606289,-8422.473476,-2697.598476,-3486.184414,-1174.95409,9940.43885,5360.410204,-8773.408372,-9012.65924,-140.9213927,4876.293885
50035,-346.6983579,4187.644529,222417.7799,1133.017609,3001.841413,8050.01433,7389.576483,1172.229261,914.5209274,-1467.909628,-3564.288187,-7710.940531,-7477.975948,-3443.514142,-1282.624559,4419.07058
14706,365.39511,6161.195598,167621.8587,-853.3011957,4325.953848,-1623.445457,-5257.393374,-500.7162905,8410.735098,2659.637876,3357.868779,3029.743779,-1722.339554,-5700.985388,-5332.408999,-1646.650318
7465,-57.54432939,8425.229871,311233.6771,-36.705,114.147628,-2814.481423,-3237.667476,-473.3509252,6313.665568,13449.79305,6723.698843,-4916.424999,-5979.5853,-3659.463194,-2571.65706,-2948.67471
73165,-4124.432292,485.5333774,298902.4224,425.9364855,13536.68229,9496.855903,-842.7204861,-4565.456597,-3149.789931,19706.78299,-2701.477431,-8479.237847,-10567.36979,-13958.83507,-8282.036458,9806.602431
60954,1081.513532,4897.471597,115931.529,52.41768116,-477.5940876,2668.712162,2923.493065,-594.735407,1434.519454,1052.574547,956.0698013,1961.411815,536.9680652,-3964.402421,-4278.994088,-2218.022907
23927,-760.5982005,7646.501454,266362.651,-1433.123188,-3270.275642,-2208.701568,-259.5985588,1411.755608,3425.32621,2306.741554,4420.667645,4178.798432,-452.133281,58.34125606,-4114.025642,-5496.896012
95383,632.8409977,11649.57467,312159.1573,-310.4028623,-4043.525315,-2270.090708,-1098.09881,4363.670866,4316.643088,4333.511392,776.352,-7406.386426,-1938.193139,-3634.481333,3918.465426,2682.132961
59847,-72.12037382,8406.37755,271824.6685,1348.524855,1355.125582,1173.991323,1745.924193,3073.502897,-464.1741864,2496.636247,4037.838256,4848.471358,-2193.166953,-3420.684603,-6080.898723,-6572.56539
4572,1259.375751,7176.373249,191014.1591,-914.9271739,-2925.196931,-2658.58582,1424.937328,6822.643346,3466.363254,4537.212543,733.2967028,1985.499249,-190.272163,-191.7964685,-4657.274478,-8346.826561
30183,-1315.063151,6248.044539,227214.1428,1776.33163,-5819.421803,-2339.674117,2142.618707,1441.536531,4235.566045,-2107.830657,757.3281973,-136.5352286,4444.587457,3243.244864,-2491.185692,-3370.234303
11952,662.130136,26346.14948,696340.4213,3558.792681,33749.59295,4785.445385,-4284.334997,-2202.380136,-8425.134476,-25837.97302,18441.50354,2708.520906,-1448.072844,-8266.124928,-812.4721499,-8408.57024
81252,-949.0967744,5071.004514,246749.2059,3493.139221,-703.5073923,-3416.016073,-580.7643367,3275.858927,4531.643071,9313.475701,530.5883832,786.4781402,-2378.322207,-7677.862138,-3824.740031,143.167955
19960,-429.1893519,4257.504832,228056.9293,668.2789855,-998.6231481,-1807.831481,-3703.284259,1435.971296,2922.935185,3021.565741,1834.660185,981.3796296,487.837963,-1437.856481,-1755.773148,-980.9814815
25213,-207.9033083,7206.735438,317624.7372,-1130.285779,1463.266734,-4757.386622,3362.995901,2789.852382,3465.19729,-987.5828029,-19672.43928,-8092.83859,4916.970438,7526.171827,5158.637105,4827.155623
20833,2883.626808,18921.6523,650040.2755,5131.692264,15806.75166,9018.626664,-28840.84903,-1520.213614,-2882.376808,23730.32024,39827.27076,-8883.757017,-21709.57646,-11178.54,-29539.11292,16171.45652
30560,-718.4119854,8930.239208,274503.8949,2275.730072,126.8766844,4189.898096,583.7864067,-8297.54982,4461.391731,3828.079272,905.7294043,5630.700469,-4234.146464,-218.5532924,-3617.482112,-3358.730376
84004,1337.626302,22230.18824,654509.5344,507.8130797,15295.32682,-4000.63151,24049.24349,-8366.072483,-6566.457899,-5946.53776,-48898.21658,-23734.67491,-17416.09852,36551.00217,32099.35286,6933.764323
54829,1500.520833,4434.774199,160138.1793,909.0289855,-8965.972222,-13954.07986,-15300.17361,-1279.427083,7589.583333,10484.20139,2982.465278,5923.784722,3113.020833,1280.902778,6656.25,1469.444444
16915,-828.3646798,3617.209295,145820.7929,-109.6473188,-695.137635,2093.404032,-1471.989487,3279.573013,-1744.848283,-1844.255691,-588.9744406,-910.0681906,605.9040316,1328.126254,-558.2163387,506.4827353
12721,1192.478099,7926.735781,216854.4807,278.5821014,832.9298873,-632.5145572,-677.2772886,2173.12954,1409.703614,1613.73999,408.8766466,-2087.329372,-2504.365252,-1546.984465,2624.850026,-1614.75877
21903,-1485.600595,9332.113191,210711.1866,-240.5199275,-3488.676026,-2098.571859,-2560.823017,-3656.529035,1384.08902,-936.2734961,615.6738006,8215.751058,6106.462863,2532.938558,-794.7813499,-5319.260517
85361,-825.8557581,4305.448213,274935.4031,891.7552536,4755.57798,-11652.08695,-1446.895978,2352.513744,6623.451244,-2908.302228,5125.803675,-1348.293547,-1463.206742,438.5293692,-368.1980613,-108.8925058
18426,729.2362076,6108.234551,190698.0302,-31.63630435,-3316.348476,-2460.349633,-317.6667631,-2668.952643,1096.502218,2974.016107,4381.540123,4934.176119,2683.506848,44.96518133,-1795.862365,-5555.526717
3264,-729.6165571,7075.698337,190856.5033,478.4469565,-5443.089751,-14978.39068,-9643.494843,-10008.45433,-3827.837436,2713.505487,4227.031488,8278.299428,3985.010654,7261.339937,6149.301453,11286.77859
12570,-793.6806899,10610.1279,323484.224,-666.7659783,-4996.515491,4492.195736,4091.519232,7208.610667,11130.36761,12466.68863,2916.851697,799.2530279,-2396.120236,-9795.38181,-13915.62139,-12001.84767
18810,-42.8125,5233.606216,160318.2367,-1606.114493,-5424.976852,-845.3472222,-5678.912037,-2301.712963,-1108.368056,3014.085648,4112.34375,9298.020833,7609.670139,-1330.578704,-3638.171296,-3706.053241
84664,-749.3140914,7171.975379,401839.5788,738.5986957,-9952.011863,-5286.282697,-6751.474826,2093.235822,-482.1507523,10348.98814,5995.650463,12948.94734,14569.08449,-5383.000579,-8660.518808,-9440.466725
34484,-30.03948447,8573.051522,246143.853,1985.662319,-6311.158866,1260.073773,5022.200509,-7847.138033,-3149.926227,-5911.332477,1258.142928,4915.815526,7329.373686,4112.042089,-686.6566961,8.563790027
13326,400.527826,11303.3697,296064.5314,3032.303043,366.6573592,-2612.813127,-4887.432919,-1538.127363,6881.403887,7790.431665,-145.346113,6529.942081,-9131.2269,-5095.810233,-3279.750627,5122.07229
87043,1282.491802,7571.757178,427916.1534,104.7771739,-10016.11449,-2134.922357,591.2350502,-2196.380691,171.9063465,5465.424865,1939.354263,1404.371624,4642.79755,-3408.82282,1341.003569,2200.147087
